,Data,Value
7109,"255,255,255,...,255,255,255",two
7110,"255,255,255,...,255,255,255",two
7111,"255,255,255,...,255,255,255",two
7112,"255,255,255,...,255,255,255",two
7113,"255,255,255,...,255,255,255",two
7114,"255,255,255,...,255,255,255",two
7115,"255,255,255,...,255,255,255",two
7116,"255,255,255,...,255,255,255",two
7117,"255,255,255,...,255,255,255",two
7118,"255,255,255,...,255,255,255",two
7119,"255,255,255,...,255,255,255",two
7120,"255,255,255,...,255,255,255",two
7121,"255,255,255,...,255,255,255",two
7122,"255,255,255,...,255,255,255",two
7123,"255,255,255,...,255,255,255",two
7124,"255,255,255,...,255,255,255",two
7125,"255,255,255,...,255,255,255",two
7126,"255,255,255,...,255,255,255",two
7127,"255,255,255,...,255,255,255",two
7128,"255,255,255,...,255,255,255",two
7129,"255,255,255,...,255,255,255",two
7130,"255,255,255,...,255,255,255",two
7131,"255,255,255,...,255,255,255",zero
7132,"255,255,255,...,255,255,255",zero
7133,"255,255,255,...,255,255,255",zero
7134,"255,255,255,...,255,255,255",zero
7135,"255,255,255,...,255,255,255",zero
7136,"255,255,255,...,,88,,88,,88",zero
7137,"255,255,255,...,255,255,255",zero
7138,"255,255,255,...,255,255,255",zero
7139,"255,255,255,...,255,255,255",zero
7140,"255,255,255,...,255,255,255",zero
7141,"255,255,255,...,255,255,255",zero
7142,"255,255,255,...,255,255,255",zero
7143,"255,255,255,...,255,255,255",zero
7144,"255,255,255,...,255,255,255",zero
7145,"255,255,255,...,255,255,255",zero
7146,"255,255,255,...,255,255,255",zero
7147,"255,255,255,...,255,255,255",zero
7148,"255,255,255,...,,88,,88,,88",zero
7149,"255,255,255,...,255,255,255",zero
7150,"255,255,255,...,255,255,255",zero
7151,"255,255,255,...,255,255,255",zero
7152,"255,255,255,...,255,255,255",zero
7153,"255,255,255,...,255,255,255",zero
7154,"255,255,255,...,,95,,95,,95",zero
7155,"255,255,255,...,186,186,186",zero
7156,"255,255,255,...,255,255,255",zero
7157,"255,255,255,...,255,255,255",zero
7158,"255,255,255,...,255,255,255",zero
7159,"255,255,255,...,255,255,255",zero
7160,"255,255,255,...,255,255,255",zero
7161,"255,255,255,...,186,186,186",zero
7162,"255,255,255,...,255,255,255",zero
7163,"255,255,255,...,255,255,255",zero
7164,"255,255,255,...,255,255,255",zero
7165,"255,255,255,...,255,255,255",zero
7166,"255,255,255,...,255,255,255",zero
7167,"255,255,255,...,255,255,255",zero
7168,"255,255,255,...,214,214,214",zero
7169,"255,255,255,...,,89,,89,,89",zero
7170,"255,255,255,...,255,255,255",zero
7171,"255,255,255,...,255,255,255",zero
7172,"255,255,255,...,255,255,255",zero
7173,"255,255,255,...,255,255,255",zero
7174,"255,255,255,...,255,255,255",zero
7175,"255,255,255,...,255,255,255",zero
7176,"255,255,255,...,255,255,255",zero
7177,"255,255,255,...,255,255,255",zero
7178,"255,255,255,...,255,255,255",zero
7179,"255,255,255,...,255,255,255",zero
7180,"255,255,255,...,255,255,255",zero
7181,"255,255,255,...,186,186,186",zero
7182,"255,255,255,...,255,255,255",zero
7183,"255,255,255,...,255,255,255",zero
7184,"255,255,255,...,255,255,255",zero
7185,"255,255,255,...,255,255,255",zero
7186,"255,255,255,...,255,255,255",zero
7187,"255,255,255,...,,97,,97,,97",zero
7188,"255,255,255,...,255,255,255",zero
7189,"255,255,255,...,255,255,255",zero
7190,"255,255,255,...,255,255,255",zero
7191,"255,255,255,...,255,255,255",zero
7192,"255,255,255,...,255,255,255",zero
7193,"255,255,255,...,255,255,255",zero
7194,"255,255,255,...,186,186,186",zero
7195,"255,255,255,...,255,255,255",zero
7196,"255,255,255,...,255,255,255",zero
7197,"255,255,255,...,181,181,181",zero
7198,"255,255,255,...,255,255,255",zero
7199,"255,255,255,...,255,255,255",zero
7200,"255,255,255,...,255,255,255",zero
7201,"255,255,255,...,255,255,255",zero
7202,"255,255,255,...,255,255,255",zero
7203,"255,255,255,...,255,255,255",zero
7204,"255,255,255,...,255,255,255",zero
7205,"255,255,255,...,255,255,255",zero
7206,"255,255,255,...,255,255,255",zero
7207,"255,255,255,...,255,255,255",zero
7208,"255,255,255,...,255,255,255",zero
7209,"255,255,255,...,255,255,255",zero
7210,"255,255,255,...,255,255,255",zero
7211,"255,255,255,...,255,255,255",zero
7212,"255,255,255,...,255,255,255",zero
7213,"255,255,255,...,255,255,255",zero
7214,"255,255,255,...,255,255,255",zero
7215,"255,255,255,...,255,255,255",zero
7216,"255,255,255,...,255,255,255",zero
7217,"255,255,255,...,,95,,95,,95",zero
7218,"255,255,255,...,255,255,255",zero
7219,"255,255,255,...,186,186,186",zero
7220,"255,255,255,...,255,255,255",zero
7221,"255,255,255,...,255,255,255",zero
7222,"255,255,255,...,,97,,97,,97",zero
7223,"255,255,255,...,255,255,255",zero
7224,"255,255,255,...,255,255,255",zero
7225,"255,255,255,...,255,255,255",zero
7226,"255,255,255,...,255,255,255",zero
7227,"255,255,255,...,255,255,255",zero
7228,"255,255,255,...,255,255,255",zero
7229,"255,255,255,...,255,255,255",zero
7230,"255,255,255,...,255,255,255",zero
7231,"255,255,255,...,255,255,255",zero
7232,"255,255,255,...,255,255,255",zero
7233,"255,255,255,...,255,255,255",zero
7234,"255,255,255,...,255,255,255",zero
7235,"255,255,255,...,,95,,95,,95",zero
7236,"255,255,255,...,186,186,186",zero
7237,"255,255,255,...,255,255,255",zero
7238,"255,255,255,...,255,255,255",zero
7239,"255,255,255,...,255,255,255",zero
7240,"255,255,255,...,255,255,255",zero
7241,"255,255,255,...,255,255,255",zero
7242,"255,255,255,...,,95,,95,,95",zero
7243,"255,255,255,...,255,255,255",zero
7244,"255,255,255,...,,89,,89,,89",zero
7245,"255,255,255,...,255,255,255",zero
7246,"255,255,255,...,255,255,255",zero
7247,"255,255,255,...,255,255,255",zero
7248,"255,255,255,...,255,255,255",zero
7249,"255,255,255,...,255,255,255",zero
7250,"255,255,255,...,255,255,255",zero
7251,"255,255,255,...,255,255,255",zero
7252,"255,255,255,...,255,255,255",zero
7253,"255,255,255,...,255,255,255",zero
7254,"255,255,255,...,255,255,255",zero
7255,"255,255,255,...,255,255,255",zero
7256,"255,255,255,...,255,255,255",zero
7257,"255,255,255,...,255,255,255",zero
7258,"255,255,255,...,255,255,255",zero
7259,"255,255,255,...,255,255,255",zero
7260,"255,255,255,...,255,255,255",zero
7261,"255,255,255,...,255,255,255",zero
7262,"255,255,255,...,255,255,255",zero
7263,"255,255,255,...,255,255,255",zero
7264,"255,255,255,...,255,255,255",zero
7265,"255,255,255,...,255,255,255",zero
7266,"255,255,255,...,255,255,255",zero
7267,"255,255,255,...,255,255,255",zero
7268,"255,255,255,...,255,255,255",zero
7269,"255,255,255,...,,95,,95,,95",zero
7270,"255,255,255,...,255,255,255",zero
7271,"255,255,255,...,255,255,255",zero
7272,"255,255,255,...,255,255,255",zero
7273,"255,255,255,...,255,255,255",zero
7274,"255,255,255,...,255,255,255",zero
7275,"255,255,255,...,255,255,255",zero
7276,"255,255,255,...,214,214,214",zero
7277,"255,255,255,...,255,255,255",zero
7278,"255,255,255,...,255,255,255",zero
7279,"255,255,255,...,255,255,255",zero
7280,"255,255,255,...,255,255,255",zero
7281,"255,255,255,...,255,255,255",zero
7282,"255,255,255,...,255,255,255",zero
7283,"255,255,255,...,255,255,255",zero
7284,"255,255,255,...,186,186,186",zero
7285,"255,255,255,...,255,255,255",zero
7286,"255,255,255,...,255,255,255",zero
7287,"255,255,255,...,,95,,95,,95",zero
7288,"255,255,255,...,255,255,255",zero
7289,"255,255,255,...,255,255,255",zero
7290,"255,255,255,...,255,255,255",zero
7291,"255,255,255,...,255,255,255",zero
7292,"255,255,255,...,255,255,255",zero
7293,"255,255,255,...,255,255,255",zero
7294,"255,255,255,...,255,255,255",zero
7295,"255,255,255,...,255,255,255",zero
7296,"255,255,255,...,255,255,255",zero
7297,"255,255,255,...,255,255,255",zero
7298,"255,255,255,...,255,255,255",zero
7299,"255,255,255,...,222,222,222",zero
7300,"255,255,255,...,255,255,255",zero
7301,"255,255,255,...,255,255,255",zero
7302,"255,255,255,...,255,255,255",zero
7303,"255,255,255,...,255,255,255",zero
7304,"255,255,255,...,255,255,255",zero
7305,"255,255,255,...,255,255,255",zero
7306,"255,255,255,...,255,255,255",zero
7307,"255,255,255,...,255,255,255",zero
7308,"255,255,255,...,255,255,255",zero
7309,"255,255,255,...,255,255,255",zero
7310,"255,255,255,...,255,255,255",zero
7311,"255,255,255,...,255,255,255",zero
7312,"255,255,255,...,255,255,255",zero
7313,"255,255,255,...,255,255,255",zero
7314,"255,255,255,...,255,255,255",zero
7315,"255,255,255,...,255,255,255",zero
7316,"255,255,255,...,255,255,255",zero
7317,"255,255,255,...,255,255,255",zero
7318,"255,255,255,...,255,255,255",zero
7319,"255,255,255,...,255,255,255",zero
7320,"255,255,255,...,255,255,255",zero
7321,"255,255,255,...,,97,,97,,97",zero
7322,"255,255,255,...,255,255,255",zero
7323,"255,255,255,...,,97,,97,,97",zero
7324,"255,255,255,...,255,255,255",zero
7325,"255,255,255,...,255,255,255",zero
7326,"255,255,255,...,255,255,255",zero
7327,"255,255,255,...,255,255,255",zero
7328,"255,255,255,...,255,255,255",zero
7329,"255,255,255,...,255,255,255",zero
7330,"255,255,255,...,255,255,255",zero
7331,"255,255,255,...,255,255,255",zero
7332,"255,255,255,...,255,255,255",zero
7333,"255,255,255,...,255,255,255",zero
7334,"255,255,255,...,255,255,255",zero
7335,"255,255,255,...,,97,,97,,97",zero
7336,"255,255,255,...,255,255,255",zero
7337,"255,255,255,...,255,255,255",zero
7338,"255,255,255,...,255,255,255",zero
7339,"255,255,255,...,255,255,255",zero
7340,"255,255,255,...,255,255,255",zero
7341,"255,255,255,...,255,255,255",zero
7342,"255,255,255,...,255,255,255",zero
7343,"255,255,255,...,255,255,255",zero
7344,"255,255,255,...,255,255,255",zero
7345,"255,255,255,...,255,255,255",zero
7346,"255,255,255,...,255,255,255",zero
7347,"255,255,255,...,255,255,255",zero
7348,"255,255,255,...,255,255,255",zero
7349,"255,255,255,...,255,255,255",zero
7350,"255,255,255,...,255,255,255",zero
7351,"255,255,255,...,255,255,255",zero
7352,"255,255,255,...,255,255,255",zero
7353,"255,255,255,...,255,255,255",zero
7354,"255,255,255,...,,95,,95,,95",zero
7355,"255,255,255,...,255,255,255",zero
7356,"255,255,255,...,255,255,255",zero
7357,"255,255,255,...,255,255,255",zero
7358,"255,255,255,...,255,255,255",zero
7359,"255,255,255,...,255,255,255",zero
7360,"255,255,255,...,255,255,255",zero
7361,"255,255,255,...,255,255,255",zero
7362,"255,255,255,...,255,255,255",zero
7363,"255,255,255,...,255,255,255",zero
7364,"255,255,255,...,255,255,255",zero
7365,"255,255,255,...,255,255,255",zero
7366,"255,255,255,...,,97,,97,,97",zero
7367,"255,255,255,...,255,255,255",zero
7368,"255,255,255,...,255,255,255",zero
7369,"255,255,255,...,,95,,95,,95",zero
7370,"255,255,255,...,255,255,255",zero
7371,"255,255,255,...,255,255,255",zero
7372,"255,255,255,...,255,255,255",zero
7373,"255,255,255,...,255,255,255",zero
7374,"255,255,255,...,255,255,255",zero
7375,"255,255,255,...,255,255,255",zero
7376,"255,255,255,...,255,255,255",zero
7377,"255,255,255,...,255,255,255",zero
7378,"255,255,255,...,255,255,255",zero
7379,"255,255,255,...,255,255,255",zero
7380,"255,255,255,...,255,255,255",zero
7381,"255,255,255,...,186,186,186",zero
7382,"255,255,255,...,255,255,255",zero
7383,"255,255,255,...,255,255,255",zero
7384,"255,255,255,...,255,255,255",zero
7385,"255,255,255,...,255,255,255",zero
7386,"255,255,255,...,255,255,255",zero
7387,"255,255,255,...,255,255,255",zero
7388,"255,255,255,...,255,255,255",zero
7389,"255,255,255,...,255,255,255",zero
7390,"255,255,255,...,255,255,255",zero
7391,"255,255,255,...,255,255,255",zero
7392,"255,255,255,...,255,255,255",zero
7393,"255,255,255,...,255,255,255",zero
7394,"255,255,255,...,255,255,255",zero
7395,"255,255,255,...,255,255,255",zero
7396,"255,255,255,...,255,255,255",zero
7397,"255,255,255,...,255,255,255",zero
7398,"255,255,255,...,186,186,186",zero
7399,"255,255,255,...,255,255,255",zero
7400,"255,255,255,...,255,255,255",zero
7401,"255,255,255,...,255,255,255",zero
7402,"255,255,255,...,255,255,255",zero
7403,"255,255,255,...,255,255,255",zero
7404,"255,255,255,...,255,255,255",zero
7405,"255,255,255,...,255,255,255",zero
7406,"255,255,255,...,255,255,255",zero
7407,"255,255,255,...,255,255,255",zero
7408,"255,255,255,...,255,255,255",zero
7409,"255,255,255,...,255,255,255",zero
7410,"255,255,255,...,255,255,255",zero
7411,"255,255,255,...,255,255,255",zero
7412,"255,255,255,...,255,255,255",zero
7413,"255,255,255,...,255,255,255",zero
7414,"255,255,255,...,255,255,255",zero
7415,"255,255,255,...,255,255,255",zero
7416,"255,255,255,...,255,255,255",zero
7417,"255,255,255,...,255,255,255",zero
7418,"255,255,255,...,255,255,255",zero
7419,"255,255,255,...,255,255,255",zero
7420,"255,255,255,...,255,255,255",zero
7421,"255,255,255,...,255,255,255",zero
7422,"255,255,255,...,186,186,186",zero
7423,"255,255,255,...,255,255,255",zero
7424,"255,255,255,...,255,255,255",zero
7425,"255,255,255,...,255,255,255",zero
7426,"255,255,255,...,255,255,255",zero
7427,"255,255,255,...,255,255,255",zero
7428,"255,255,255,...,255,255,255",zero
7429,"255,255,255,...,255,255,255",zero
7430,"255,255,255,...,255,255,255",zero
7431,"255,255,255,...,255,255,255",zero
7432,"255,255,255,...,255,255,255",zero
7433,"255,255,255,...,255,255,255",zero
7434,"255,255,255,...,255,255,255",zero
7435,"255,255,255,...,255,255,255",zero
7436,"255,255,255,...,255,255,255",zero
7437,"255,255,255,...,255,255,255",zero
7438,"255,255,255,...,255,255,255",zero
7439,"255,255,255,...,255,255,255",zero
7440,"255,255,255,...,255,255,255",zero
7441,"255,255,255,...,255,255,255",zero
7442,"255,255,255,...,255,255,255",zero
7443,"255,255,255,...,255,255,255",zero
7444,"255,255,255,...,255,255,255",zero
7445,"255,255,255,...,255,255,255",zero
7446,"255,255,255,...,255,255,255",zero
7447,"255,255,255,...,255,255,255",zero
7448,"255,255,255,...,255,255,255",zero
7449,"255,255,255,...,255,255,255",zero
7450,"255,255,255,...,255,255,255",zero
7451,"255,255,255,...,255,255,255",zero
7452,"255,255,255,...,255,255,255",zero
7453,"255,255,255,...,255,255,255",zero
7454,"255,255,255,...,255,255,255",zero
7455,"255,255,255,...,255,255,255",zero
7456,"255,255,255,...,255,255,255",zero
7457,"255,255,255,...,255,255,255",zero
7458,"255,255,255,...,255,255,255",zero
7459,"255,255,255,...,255,255,255",zero
7460,"255,255,255,...,255,255,255",zero
7461,"255,255,255,...,255,255,255",zero
7462,"255,255,255,...,255,255,255",zero
7463,"255,255,255,...,255,255,255",zero
7464,"255,255,255,...,255,255,255",zero
7465,"255,255,255,...,255,255,255",zero
7466,"255,255,255,...,,95,,95,,95",zero
7467,"255,255,255,...,255,255,255",zero
7468,"255,255,255,...,255,255,255",zero
7469,"255,255,255,...,255,255,255",zero
7470,"255,255,255,...,255,255,255",zero
7471,"255,255,255,...,255,255,255",zero
7472,"255,255,255,...,255,255,255",zero
7473,"255,255,255,...,255,255,255",zero
7474,"255,255,255,...,255,255,255",zero
7475,"255,255,255,...,255,255,255",zero
7476,"255,255,255,...,255,255,255",zero
7477,"255,255,255,...,255,255,255",zero
7478,"255,255,255,...,255,255,255",zero
7479,"255,255,255,...,255,255,255",zero
7480,"255,255,255,...,255,255,255",zero
7481,"255,255,255,...,255,255,255",zero
7482,"255,255,255,...,255,255,255",zero
7483,"255,255,255,...,255,255,255",zero
7484,"255,255,255,...,255,255,255",zero
7485,"255,255,255,...,255,255,255",zero
7486,"255,255,255,...,255,255,255",zero
7487,"255,255,255,...,255,255,255",zero
7488,"255,255,255,...,255,255,255",zero
7489,"255,255,255,...,255,255,255",zero
7490,"255,255,255,...,255,255,255",zero
7491,"255,255,255,...,255,255,255",zero
7492,"255,255,255,...,255,255,255",zero
7493,"255,255,255,...,214,214,214",zero
7494,"255,255,255,...,255,255,255",zero
7495,"255,255,255,...,255,255,255",zero
7496,"255,255,255,...,255,255,255",zero
7497,"255,255,255,...,,97,,97,,97",zero
7498,"255,255,255,...,255,255,255",zero
7499,"255,255,255,...,255,255,255",zero
7500,"255,255,255,...,255,255,255",zero
7501,"255,255,255,...,,95,,95,,95",zero
7502,"255,255,255,...,255,255,255",zero
7503,"255,255,255,...,255,255,255",zero
7504,"255,255,255,...,255,255,255",zero
7505,"255,255,255,...,255,255,255",zero
7506,"255,255,255,...,255,255,255",zero
7507,"255,255,255,...,255,255,255",zero
7508,"255,255,255,...,255,255,255",zero
7509,"255,255,255,...,255,255,255",zero
7510,"255,255,255,...,255,255,255",zero
7511,"255,255,255,...,255,255,255",zero
7512,"255,255,255,...,255,255,255",zero
7513,"255,255,255,...,255,255,255",zero
7514,"255,255,255,...,255,255,255",zero
7515,"255,255,255,...,255,255,255",zero
7516,"255,255,255,...,255,255,255",zero
7517,"255,255,255,...,255,255,255",zero
7518,"255,255,255,...,255,255,255",zero
7519,"255,255,255,...,255,255,255",zero
7520,"255,255,255,...,255,255,255",zero
7521,"255,255,255,...,255,255,255",zero
7522,"255,255,255,...,255,255,255",zero
7523,"255,255,255,...,255,255,255",zero
7524,"255,255,255,...,255,255,255",zero
7525,"255,255,255,...,,97,,97,,97",zero
7526,"255,255,255,...,255,255,255",zero
7527,"255,255,255,...,255,255,255",zero
7528,"255,255,255,...,214,214,214",zero
7529,"255,255,255,...,214,214,214",zero
7530,"255,255,255,...,255,255,255",zero
7531,"255,255,255,...,255,255,255",zero
7532,"255,255,255,...,255,255,255",zero
7533,"255,255,255,...,255,255,255",zero
7534,"255,255,255,...,255,255,255",zero
7535,"255,255,255,...,255,255,255",zero
7536,"255,255,255,...,255,255,255",zero
7537,"255,255,255,...,,97,,97,,97",zero
7538,"255,255,255,...,255,255,255",zero
7539,"255,255,255,...,181,181,181",zero
